survey_id,site_code,survey_date,time_start,time_end,observer,code,common_name,distance,bird_count,observation_notes,seen,heard,direction,qccomment
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,HOSP,House Sparrow,40+,2,,False,True,S,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,MODO,Mourning Dove,FT,1,,True,False,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,YRWA,Yellow-rumped Warbler,0-5,1,,True,True,N,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,CORA,Common Raven,FT,1,,True,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,AMKE,American Kestrel,40+,1,,True,False,NW,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,COHA,Cooper's Hawk,FT,1,,True,False,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,HOFI,House Finch,20-40,6,,True,True,E,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,HOFI,House Finch,20-40,3,,True,True,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUST,European Starling,FT,3,,True,False,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,NOMO,Northern Mockingbird,5-10,1,,True,True,NE,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,HOFI,House Finch,FT,1,,False,True,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,MODO,Mourning Dove,FT,2,,True,False,E,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,CORA,Common Raven,40+,1,,True,True,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,CBTH,Curve-billed Thrasher,20-40,1,,False,True,SW,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,ROWR,Rock Wren,40+,1,,False,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,HOSP,House Sparrow,5-10,1,,True,False,E,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,MODO,Mourning Dove,FT,6,,True,False,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUST,European Starling,40+,1,,True,False,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,HOFI,House Finch,FT,1,,True,False,W,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,UFLI,Unidentified Flicker,40+,1,,False,True,SE,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,VERD,Verdin,40+,1,,False,True,S,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,HOFI,House Finch,40+,1,,True,True,W,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,HOFI,House Finch,40+,1,,False,True,E,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,CORA,Common Raven,40+,1,,False,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,N,
11282,AF-12,2024-01-04,09:35:00,09:50:00,JoPaDa,HOFI,House Finch,40+,2,,False,True,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUST,European Starling,40+,3,,False,True,S,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,WWDO,White-winged Dove,40+,1,,False,True,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,HOFI,House Finch,40+,3,,True,True,NW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,ABTO,Abert's Towhee,5-10,2,,True,True,NW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,GIWO,Gila Woodpecker,40+,1,,False,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,ANHU,Anna's Hummingbird,40+,1,,False,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUCD,Eurasian Collared-Dove,0-5,1,,True,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,MODO,Mourning Dove,40+,1,,True,False,S,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,MODO,Mourning Dove,FT,2,,True,False,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUST,European Starling,40+,2,,False,True,S,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,GTGR,Great-tailed Grackle,FT,1,,False,True,E,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,NW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,EUST,European Starling,40+,2,,True,True,NW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,ANHU,Anna's Hummingbird,40+,2,,False,True,SW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,VERD,Verdin,20-40,1,,False,True,W,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,MODO,Mourning Dove,FT,3,,True,False,SW,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,GIWO,Gila Woodpecker,20-40,1,,False,True,S,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,WCSP,White-crowned Sparrow,0-5,3,,True,True,N,
11280,AB-19,2024-01-04,08:48:00,09:03:00,ShAsHe,OCWA,Orange-crowned Warbler,0-5,1,,True,True,N,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,AUWA,Audubon's Warbler,40+,1,,True,False,W,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,ROPI,Rock Pigeon,FT,7,,True,False,W,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,CBTH,Curve-billed Thrasher,20-40,1,,False,True,S,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,W,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,UDOV,Unidentified Dove,FT,1,,True,False,N,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,GIWO,Gila Woodpecker,40+,1,,True,True,NW,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,WCSP,White-crowned Sparrow,40+,1,,True,True,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUST,European Starling,FT,2,,True,False,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,NW,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,MODO,Mourning Dove,FT,2,,True,False,W,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,HOSP,House Sparrow,FT,1,,True,False,E,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUST,European Starling,FT,2,,True,False,E,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,COHU,Costa's Hummingbird,20-40,1,,True,True,SE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,VERD,Verdin,20-40,1,,False,True,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,ROPI,Rock Pigeon,FT,1,,True,False,S,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,ANHU,Anna's Hummingbird,40+,1,,False,True,E,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,WCSP,White-crowned Sparrow,20-40,1,,False,True,NW,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,GTGR,Great-tailed Grackle,FT,1,,True,True,NW,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,ABTO,Abert's Towhee,20-40,2,,True,True,N,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,NOMO,Northern Mockingbird,40+,1,,True,True,N,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,YRWA,Yellow-rumped Warbler,40+,1,,False,True,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUST,European Starling,5-10,1,,True,True,N,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,LEGO,Lesser Goldfinch,FT,3,,True,True,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,ANHU,Anna's Hummingbird,20-40,1,,False,True,W,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,GAQU,Gambel's Quail,40+,2,,False,True,SW,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,HOFI,House Finch,FT,1,,False,True,E,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,SAPH,Say's Phoebe,20-40,1,,True,True,E,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,UFLI,Unidentified Flicker,40+,1,,False,True,NW,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,YRWA,Yellow-rumped Warbler,20-40,1,,False,True,N,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,UFLI,Unidentified Flicker,40+,1,75m,True,False,NE,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,YRWA,Yellow-rumped Warbler,FT,3,,True,True,S,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,LBWO,Ladder-backed Woodpecker,40+,1,60m,True,True,SE,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,HOFI,House Finch,FT,1,,True,True,S,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,GIWO,Gila Woodpecker,40+,1,,False,True,N,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,UFLI,Unidentified Flicker,40+,1,,False,True,SW,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,EUST,European Starling,40+,1,,True,True,W,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,CACW,Cactus Wren,40+,1,,False,True,S,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,CACW,Cactus Wren,40+,1,,False,True,SW,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,CORA,Common Raven,FT,1,,True,True,N,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,HOFI,House Finch,40+,1,,False,True,E,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,BTSP,Black-throated Sparrow,20-40,1,,True,True,S,
11472,WTM,2024-01-04,07:58:00,08:13:00,NeSm,EUST,European Starling,FT,1,,True,False,S,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUST,European Starling,FT,12,,True,False,NE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ANHU,Anna's Hummingbird,10-20,1,,False,True,NE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOSP,House Sparrow,40+,1,,False,True,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,VERD,Verdin,40+,1,,False,True,S,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,GTGR,Great-tailed Grackle,40+,1,,False,True,NE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ROPI,Rock Pigeon,40+,1,,True,False,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,GIWO,Gila Woodpecker,40+,1,,True,False,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ROPI,Rock Pigeon,FT,1,,True,False,NE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ABTO,Abert's Towhee,40+,1,,False,True,SW,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOFI,House Finch,40+,1,,True,True,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,YRWA,Yellow-rumped Warbler,20-40,1,,False,True,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUCD,Eurasian Collared-Dove,10-20,1,,False,True,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,GIWO,Gila Woodpecker,40+,1,,False,True,W,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUCD,Eurasian Collared-Dove,FT,1,,True,False,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,YRWA,Yellow-rumped Warbler,10-20,1,,True,True,NE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUST,European Starling,10-20,1,,False,True,SE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOSP,House Sparrow,5-10,2,,True,True,SE,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,YRWA,Yellow-rumped Warbler,40+,1,,False,True,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUST,European Starling,40+,1,,True,False,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOFI,House Finch,40+,1,,False,True,W,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ANHU,Anna's Hummingbird,5-10,1,,True,True,SW,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUST,European Starling,FT,1,,True,False,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ROPI,Rock Pigeon,40+,1,,True,False,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ROPI,Rock Pigeon,FT,1,,True,False,N,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOSP,House Sparrow,40+,2,,False,True,W,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ABTO,Abert's Towhee,40+,2,,True,True,E,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUCD,Eurasian Collared-Dove,FT,1,,True,True,S,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,HOSP,House Sparrow,20-40,1,,False,True,S,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,ABTO,Abert's Towhee,40+,1,,False,True,W,
11473,Q-15C,2024-01-04,09:01:00,09:16:00,NeSm,EUST,European Starling,FT,2,,True,False,E,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,HOSP,House Sparrow,FT,1,,True,False,N,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,EUST,European Starling,40+,1,,True,True,W,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,VERD,Verdin,40+,1,,True,True,W,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,10-20,2,,True,False,NW,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,10-20,1,,True,False,NW,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,GTGR,Great-tailed Grackle,40+,1,,False,True,SW,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,FT,2,,True,False,N,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,40+,2,,True,False,NE,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,FT,2,,True,False,NE,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,VERD,Verdin,40+,1,,False,True,E,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,GIWO,Gila Woodpecker,20-40,1,,False,True,W,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,YRWA,Yellow-rumped Warbler,40+,1,,False,True,SW,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,EUCD,Eurasian Collared-Dove,FT,2,,True,False,S,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ANHU,Anna's Hummingbird,20-40,1,,True,True,S,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ANHU,Anna's Hummingbird,10-20,1,,True,True,S,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,NOMO,Northern Mockingbird,20-40,1,,True,False,N,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,ROPI,Rock Pigeon,FT,1,,True,False,NE,
11474,Q-15B,2024-01-04,09:38:00,09:53:00,NeSm,OCWA,Orange-crowned Warbler,20-40,1,,False,True,N,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,OCWA,Orange-crowned Warbler,20-40,1,,True,True,W,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,HOSP,House Sparrow,40+,1,,False,True,NE,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,VERD,Verdin,20-40,1,,True,True,NW,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,HOSP,House Sparrow,40+,1,,False,True,NE,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ROPI,Rock Pigeon,40+,8,,True,False,W,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,HOSP,House Sparrow,40+,2,,False,True,E,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,YRWA,Yellow-rumped Warbler,40+,1,,False,True,SE,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ROPI,Rock Pigeon,FT,2,,True,False,E,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,GTGR,Great-tailed Grackle,10-20,1,,True,True,N,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,GTGR,Great-tailed Grackle,20-40,1,,True,True,E,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,VERD,Verdin,20-40,1,,False,True,W,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ANHU,Anna's Hummingbird,20-40,1,,False,True,NW,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,HOSP,House Sparrow,40+,1,,False,True,W,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ABTO,Abert's Towhee,40+,1,,False,True,NW,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ROPI,Rock Pigeon,FT,1,,True,False,E,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,ROPI,Rock Pigeon,FT,5,,True,False,E,
11475,Q-15,2024-01-04,10:15:00,10:30:00,NeSm,MODO,Mourning Dove,40+,1,,True,False,NE,
11279,Y-19,2024-01-04,08:11:00,08:26:00,ShAsHe,EUST,European Starling,40+,2,,False,True,NW,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,ANHU,Anna's Hummingbird,20-40,1,,True,True,SE,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,COHU,Costa's Hummingbird,20-40,1,,True,True,S,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,EUST,European Starling,40+,2,,True,False,N,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,VERD,Verdin,40+,1,,False,True,S,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,EUST,European Starling,40+,1,,False,True,NE,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,CORA,Common Raven,FT,1,,True,False,N,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,HOFI,House Finch,40+,1,,False,True,NW,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,CACW,Cactus Wren,20-40,1,,True,False,NW,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,YRWA,Yellow-rumped Warbler,FT,1,,True,True,W,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,CORA,Common Raven,FT,1,,True,False,NW,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,CACW,Cactus Wren,20-40,1,,True,False,NW,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,GIWO,Gila Woodpecker,40+,2,,True,False,NE,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,HOFI,House Finch,FT,1,,True,True,S,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,LEGO,Lesser Goldfinch,40+,1,,False,True,NE,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,HOFI,House Finch,FT,4,,True,True,NE,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,EUST,European Starling,40+,6,,True,False,NE,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,YRWA,Yellow-rumped Warbler,20-40,1,,False,True,S,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,ROPI,Rock Pigeon,40+,20,20-30 est in development ~800m away,True,False,S,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,GIWO,Gila Woodpecker,40+,1,,False,True,SE,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,GIWO,Gila Woodpecker,40+,1,,False,True,NE,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,BETH,Bendire's Thrasher,40+,1,Singing ~400m,False,True,S,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,VERD,Verdin,40+,1,,False,True,S,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,HOFI,House Finch,FT,1,,False,True,N,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,BTSP,Black-throated Sparrow,20-40,1,,True,True,N,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,BTSP,Black-throated Sparrow,20-40,1,,True,True,W,
11477,G-15,2024-01-05,09:04:00,09:19:00,NeSm,BTSP,Black-throated Sparrow,40+,1,,False,True,E,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,AUWA,Audubon's Warbler,40+,1,,True,True,NW,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,YRWA,Yellow-rumped Warbler,40+,1,,True,True,N,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,AUWA,Audubon's Warbler,40+,2,42m,True,True,NW,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,VERD,Verdin,40+,1,,False,True,W,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,VERD,Verdin,40+,1,,False,True,SW,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ROPI,Rock Pigeon,FT,4,~100m,True,False,S,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,HOFI,House Finch,FT,1,,True,True,NE,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,HOFI,House Finch,40+,1,,False,True,NE,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,BTSP,Black-throated Sparrow,40+,2,~100m,True,False,N,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ROPI,Rock Pigeon,FT,7,,True,False,SE,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ROPI,Rock Pigeon,FT,6,,True,False,SE,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ANHU,Anna's Hummingbird,20-40,1,,True,True,W,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ROPI,Rock Pigeon,FT,14,500+m away,True,False,SE,
11478,I-17,2024-01-05,09:55:00,10:10:00,NeSm,ANHU,Anna's Hummingbird,40+,1,,True,True,N,
11476,I-11,2024-01-05,08:07:00,08:23:00,NeSm,GIWO,Gila Woodpecker,40+,1,,False,True,NE,
11293,7-11C,2024-01-05,09:36:00,09:51:00,ShAsHe,HOFI,House Finch,FT,1,,True,True,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUST,European Starling,FT,6,,True,False,W,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOFI,House Finch,FT,1,,True,True,NW,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,EUST,European Starling,FT,2,,True,True,N,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOSP,House Sparrow,5-10,4,,True,True,W,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,ROPI,Rock Pigeon,FT,1,,True,False,E,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,NOMO,Northern Mockingbird,40+,1,,True,False,NW,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOSP,House Sparrow,FT,4,,True,True,N,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,WWDO,White-winged Dove,40+,1,,False,True,N,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,E,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,CBTH,Curve-billed Thrasher,40+,1,,False,True,E,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,EUCD,Eurasian Collared-Dove,20-40,8,,True,False,NE,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOSP,House Sparrow,40+,1,,True,True,NE,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,EUST,European Starling,40+,2,,True,True,NE,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOSP,House Sparrow,20-40,2,,False,True,S,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,CBTH,Curve-billed Thrasher,5-10,1,,True,True,W,
11295,7-11A,2024-01-05,10:18:00,10:33:00,ShAsHe,HOFI,House Finch,20-40,2,,False,True,S,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,ROPI,Rock Pigeon,FT,2,,True,False,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,YRWA,Yellow-rumped Warbler,40+,2,,True,True,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUST,European Starling,40+,4,,True,True,SW,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,VERD,Verdin,5-10,1,,False,True,S,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,VERD,Verdin,40+,1,,False,True,NE,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,CBTH,Curve-billed Thrasher,40+,1,,False,True,SW,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,COHU,Costa's Hummingbird,FT,1,,True,True,S,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,YRWA,Yellow-rumped Warbler,FT,1,,True,True,W,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,ROPI,Rock Pigeon,FT,10,,True,False,SW,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,GIWO,Gila Woodpecker,40+,2,,False,True,SW,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,ANHU,Anna's Hummingbird,FT,1,,False,True,NE,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,False,True,W,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,VERD,Verdin,20-40,1,,True,True,W,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUST,European Starling,FT,1,,True,False,W,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,GTGR,Great-tailed Grackle,40+,1,,False,True,E,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,GIWO,Gila Woodpecker,40+,1,,True,True,W,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,WCSP,White-crowned Sparrow,40+,1,,False,True,S,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUCD,Eurasian Collared-Dove,FT,1,,True,False,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,EUST,European Starling,FT,1,,True,False,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,ROPI,Rock Pigeon,FT,2,,True,False,N,
11292,T-13,2024-01-05,08:48:00,09:03:00,ShAsHe,ROPI,Rock Pigeon,FT,1,,True,False,N,
